Order ID;Order Date;Day of Week;Ship Mode;Customer ID;Customer Name;Origin Channel;Country/Region;City;State;Postal Code;Region;Category;Sub-Category;Product ID;Sales;Quantity;Discount;Profit
CA-2018-142237;11/7/2018;Wednesday;First Class;CK-12595;Clytie Kelty;Email;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004848;289.8;7;0.2;36.225
CA-2018-142237;11/7/2018;Wednesday;First Class;CK-12595;Clytie Kelty;Email;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003142;25.344;6;0.2;3.4848
CA-2019-136434;1/12/2019;Sunday;Standard Class;RD-19480;Rick Duston;Email;United States;Richmond;Indiana;47374;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001196;17.31;3;0;5.193
CA-2017-131051;1/12/2017;Friday;Standard Class;TR-21325;Toby Ritter;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001861;58.2;3;0;28.518
CA-2018-120103;24/12/2018;Monday;Standard Class;MS-17365;Maribeth Schnelling;Email;United States;Phoenix;Arizona;85023;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002885;7.712;2;0.2;1.7352
CA-2018-134859;4/10/2018;Thursday;Standard Class;JK-16120;Julie Kriz;Facebook;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003623;64.944;3;0.2;6.4944
US-2017-114188;20/5/2017;Saturday;Second Class;RF-19345;Randy Ferguson;Sales;United States;Dover;New Hampshire;3820;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000076;139.86;7;0;60.1398
CA-2018-156377;31/12/2018;Monday;Standard Class;TB-21625;Trudy Brown;Email;United States;Grand Prairie;Texas;75051;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002364;14.76;5;0.6;-11.439
CA-2017-141607;12/12/2017;Tuesday;Standard Class;WB-21850;William Brown;Email;United States;Concord;California;94521;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003975;43.31;1;0;4.331
US-2019-120460;30/4/2019;Tuesday;Standard Class;BF-11170;Ben Ferrer;Facebook;United States;Dallas;Texas;75081;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004973;22.608;3;0.6;-10.1736
CA-2019-141019;14/5/2019;Tuesday;First Class;LH-17155;Logan Haushalter;Email;United States;Cincinnati;Ohio;45231;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002937;79.384;1;0.2;29.769
CA-2019-154018;13/10/2019;Sunday;Standard Class;HA-14920;Helen Andreada;Email;United States;Laredo;Texas;78041;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003394;139.92;5;0.6;-150.414
CA-2019-128818;7/5/2019;Tuesday;Standard Class;CJ-12010;Caroline Jumper;Email;United States;New York City;New York;10009;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001940;63.68;8;0;28.0192
CA-2020-143063;10/8/2020;Monday;Standard Class;IL-15100;Ivan Liston;Email;United States;Columbus;Indiana;47201;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003708;121.3;2;0;25.473
US-2017-165659;1/6/2017;Thursday;Standard Class;LT-17110;Liz Thompson;Email;United States;Little Rock;Arkansas;72209;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001935;22.2;6;0;9.102
CA-2018-138002;6/9/2018;Thursday;Standard Class;BT-11305;Beth Thompson;Facebook;United States;Seattle;Washington;98103;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004748;191.82;3;0;74.8098
CA-2018-128860;29/6/2018;Friday;Standard Class;SC-20725;Steven Cartwright;Email;United States;Lancaster;Pennsylvania;17602;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001473;20.104;1;0.2;1.7591
CA-2020-107874;21/11/2020;Saturday;Standard Class;SW-20275;Scott Williamson;Email;United States;New York City;New York;10035;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003535;27.42;1;0;11.2422
CA-2020-157091;26/6/2020;Friday;Standard Class;DB-13405;Denny Blanton;Email;United States;La Porte;Indiana;46350;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000293;526.45;5;0;31.587
CA-2020-166849;20/4/2020;Monday;Standard Class;SJ-20125;Sanjit Jacobs;Facebook;United States;Chicago;Illinois;60610;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004597;44.4;2;0.6;-52.17
CA-2019-164091;17/9/2019;Tuesday;Standard Class;LA-16780;Laura Armstrong;Sales;United States;Bangor;Maine;4401;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004952;109.48;2;0;33.9388
CA-2018-142944;6/3/2018;Tuesday;Standard Class;JL-15850;John Lucas;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000308;435.26;7;0;95.7572
CA-2018-149342;20/4/2018;Friday;Standard Class;TS-21160;Theresa Swint;Sales;United States;Columbus;Georgia;31907;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002937;595.38;6;0;297.69
CA-2020-127929;23/12/2020;Wednesday;Standard Class;FM-14215;Filia McAdams;Sales;United States;Middletown;Connecticut;6457;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003708;181.95;3;0;38.2095
CA-2018-113145;1/11/2018;Thursday;Standard Class;VD-21670;Valerie Dominguez;Email;United States;New York City;New York;10011;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000965;259.7;5;0;106.477
US-2018-147739;25/12/2018;Tuesday;Standard Class;JD-16150;Justin Deggeller;Sales;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001468;547.136;4;0.2;-68.392
US-2017-143231;31/12/2017;Sunday;First Class;GM-14455;Gary Mitchum;Facebook;United States;Franklin;Massachusetts;2038;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002501;63.2;5;0;23.384
US-2019-108637;13/3/2019;Wednesday;Standard Class;AB-10060;Adam Bellavance;Facebook;United States;Waynesboro;Virginia;22980;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004864;127.88;2;0;40.9216
US-2019-129469;23/9/2019;Monday;Standard Class;KL-16555;Kelly Lampkin;Sales;United States;Fairfield;Ohio;45014;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002298;532.704;6;0.2;-26.6352
CA-2019-159940;7/7/2019;Sunday;Second Class;BF-11020;Barry Französisch;Sales;United States;Aurora;Illinois;60505;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004973;60.288;8;0.6;-27.1296
CA-2019-118052;6/5/2019;Monday;Standard Class;BE-11455;Brad Eason;Facebook;United States;Lorain;Ohio;44052;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004848;54.712;7;0.2;11.6263
US-2018-127040;6/12/2018;Thursday;Standard Class;SG-20605;Speros Goranitis;Email;United States;New York City;New York;10009;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002878;113.92;4;0;42.1504
CA-2020-155985;23/3/2020;Monday;First Class;BE-11335;Bill Eplett;Facebook;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000758;211.84;8;0;76.2624
CA-2019-169922;11/6/2019;Tuesday;Standard Class;MZ-17515;Mary Zewe;Sales;United States;Arlington;Texas;76017;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004415;12.544;7;0.6;-9.0944
CA-2020-129805;28/12/2020;Monday;Standard Class;HM-14860;Harry Marie;Sales;United States;Seattle;Washington;98103;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001935;7.4;2;0;3.034
CA-2020-140053;3/7/2020;Friday;Standard Class;CA-12265;Christina Anderson;Email;United States;Farmington;New Mexico;87401;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003708;545.85;9;0;114.6285
CA-2020-139948;17/7/2020;Friday;Standard Class;SW-20455;Shaun Weien;Email;United States;Tampa;Florida;33614;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002597;7.904;2;0.2;2.1736
US-2019-135923;22/1/2019;Tuesday;Standard Class;CM-11935;Carlos Meador;Email;United States;Fayetteville;North Carolina;28314;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002107;14.272;8;0.2;4.2816
CA-2017-143917;25/7/2017;Tuesday;Second Class;KL-16645;Ken Lonsdale;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004351;77.92;8;0;34.2848
CA-2020-123134;2/5/2020;Saturday;Standard Class;DW-13585;Dorothy Wardle;Sales;United States;Westfield;New Jersey;7090;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003975;129.93;3;0;12.993
CA-2019-144792;30/4/2019;Tuesday;Standard Class;KD-16615;Ken Dana;Sales;United States;Scottsdale;Arizona;85254;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002759;111.888;7;0.2;22.3776
CA-2020-101042;19/11/2020;Thursday;Standard Class;AB-10105;Adrian Barton;Email;United States;Henderson;Kentucky;42420;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004665;821.88;6;0;213.6888
US-2019-126844;8/10/2019;Tuesday;Standard Class;BW-11110;Bart Watters;Sales;United States;Houston;Texas;77070;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004909;51.712;8;0.6;-32.32
CA-2020-145128;9/7/2020;Thursday;Standard Class;SM-20320;Sean Miller;Facebook;United States;Lafayette;Indiana;47905;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000293;526.45;5;0;31.587
US-2017-155502;26/1/2017;Thursday;Standard Class;SD-20485;Shirley Daniels;Facebook;United States;Alexandria;Virginia;22304;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004587;62.82;3;0;30.7818
US-2017-155502;26/1/2017;Thursday;Standard Class;SD-20485;Shirley Daniels;Facebook;United States;Alexandria;Virginia;22304;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001847;12.42;3;0;4.4712
CA-2020-131695;30/6/2020;Tuesday;Standard Class;RA-19285;Ralph Arnett;Email;United States;New York City;New York;10024;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002045;22.23;1;0;9.7812
US-2019-115455;8/9/2019;Sunday;Standard Class;SE-20110;Sanjit Engle;Email;United States;Wheeling;Illinois;60090;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004671;14.136;2;0.6;-7.7748
CA-2019-165848;4/6/2019;Tuesday;First Class;EN-13780;Edward Nazzal;Email;United States;New York City;New York;10035;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003878;61.12;4;0;20.7808
CA-2017-127446;25/11/2017;Saturday;Standard Class;MC-17590;Matt Collister;Sales;United States;Arlington;Texas;76017;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000221;6.096;3;0.6;-3.9624
US-2020-110604;15/5/2020;Friday;Standard Class;JF-15295;Jason Fortune-;Email;United States;Seattle;Washington;98103;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000076;39.96;2;0;17.1828
CA-2018-116750;5/7/2018;Thursday;Second Class;BF-10975;Barbara Fisher;Sales;United States;Fayetteville;North Carolina;28314;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003829;4.928;2;0.2;0.7392
CA-2019-149111;17/4/2019;Wednesday;Second Class;BF-11170;Ben Ferrer;Facebook;United States;Raleigh;North Carolina;27604;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000206;18.624;8;0.2;6.2856
CA-2017-131002;7/9/2017;Thursday;Second Class;TB-21400;Tom Boeckenhauer;Email;United States;Tulsa;Oklahoma;74133;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;57.69;3;0;23.6529
CA-2017-131002;7/9/2017;Thursday;Second Class;TB-21400;Tom Boeckenhauer;Email;United States;Tulsa;Oklahoma;74133;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004665;821.88;6;0;213.6888
CA-2019-138079;22/1/2019;Tuesday;Standard Class;AJ-10795;Anthony Johnson;Sales;United States;Seattle;Washington;98115;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001475;109.9;5;0;37.366
CA-2017-143182;15/10/2017;Sunday;Standard Class;DL-12865;Dan Lawera;Email;United States;Hialeah;Florida;33012;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;15.384;1;0.2;4.0383
CA-2017-145317;18/3/2017;Saturday;Standard Class;SM-20320;Sean Miller;Facebook;United States;Jacksonville;Florida;32216;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;30.768;2;0.2;8.0766
CA-2017-145317;18/3/2017;Saturday;Standard Class;SM-20320;Sean Miller;Facebook;United States;Jacksonville;Florida;32216;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001986;122.352;3;0.2;15.294
CA-2018-121797;30/1/2018;Tuesday;Standard Class;CC-12145;Charles Crestani;Email;United States;Los Angeles;California;90049;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001876;227.36;7;0;81.8496
CA-2020-132430;9/10/2020;Friday;First Class;CP-12085;Cathy Prescott;Sales;United States;Lakewood;Ohio;44107;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003577;45.888;4;0.2;9.1776
CA-2017-110030;6/12/2017;Wednesday;Second Class;LF-17185;Luke Foster;Email;United States;Houston;Texas;77095;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002759;23.976;3;0.6;-14.3856
CA-2020-104801;13/2/2020;Thursday;Standard Class;FH-14350;Fred Harton;Email;United States;Seattle;Washington;98105;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004017;107.53;1;0;21.506
CA-2017-149244;4/11/2017;Saturday;Standard Class;MS-17530;MaryBeth Skach;Email;United States;San Diego;California;92037;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004671;35.34;2;0;13.4292
CA-2018-140144;20/6/2018;Wednesday;Second Class;SC-20770;Stewart Carmichael;Sales;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002253;257.64;6;0;100.4796
CA-2019-146171;11/3/2019;Monday;Standard Class;JP-16135;Julie Prescott;Facebook;United States;Columbus;Georgia;31907;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;76.92;4;0;31.5372
CA-2020-158967;10/12/2020;Thursday;First Class;BT-11680;Brian Thompson;Email;United States;Fort Lauderdale;Florida;33311;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001940;19.104;3;0.2;5.7312
CA-2020-108322;30/4/2020;Thursday;Standard Class;SS-20140;Saphhira Shifley;Sales;United States;Pompano Beach;Florida;33068;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001935;23.68;8;0.2;6.216
US-2017-117744;2/12/2017;Saturday;Standard Class;MD-17860;Michael Dominguez;Sales;United States;Corpus Christi;Texas;78415;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001588;58.36;5;0.6;-24.803
US-2017-117744;2/12/2017;Saturday;Standard Class;MD-17860;Michael Dominguez;Sales;United States;Corpus Christi;Texas;78415;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002759;39.96;5;0.6;-23.976
CA-2020-143329;3/11/2020;Tuesday;Standard Class;DL-13330;Denise Leinenbach;Email;United States;Las Cruces;New Mexico;88001;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000629;41.37;3;0;17.3754
CA-2018-135685;16/11/2018;Friday;Second Class;MP-18175;Mike Pelletier;Facebook;United States;Milwaukee;Wisconsin;53209;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001185;185.58;6;0;76.0878
CA-2018-104626;1/9/2018;Saturday;Standard Class;DR-12940;Daniel Raglin;Facebook;United States;Franklin;Massachusetts;2038;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000308;124.36;2;0;27.3592
CA-2020-157854;8/4/2020;Wednesday;Standard Class;DM-13345;Denise Monton;Sales;United States;Roswell;Georgia;30076;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003832;56.28;6;0;15.7584
CA-2019-136371;19/3/2019;Tuesday;Second Class;SV-20935;Susan Vittorini;Email;United States;Oceanside;New York;11572;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000409;14.98;1;0;6.8908
CA-2019-136371;19/3/2019;Tuesday;Second Class;SV-20935;Susan Vittorini;Email;United States;Oceanside;New York;11572;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000221;20.32;4;0;6.9088
CA-2020-143861;12/6/2020;Friday;Standard Class;LC-16885;Lena Creighton;Email;United States;Saint Petersburg;Florida;33710;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001546;17.088;2;0.2;1.068
CA-2019-130799;11/11/2019;Monday;Second Class;BK-11260;Berenike Kampe;Email;United States;San Francisco;California;94110;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001852;6.96;4;0;2.2272
CA-2020-139913;23/10/2020;Friday;Standard Class;JC-16105;Julie Creighton;Sales;United States;Rochester;New York;14609;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000771;69.08;11;0;29.0136
CA-2019-160129;23/11/2019;Saturday;First Class;LS-17200;Luke Schmidt;Sales;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002088;14.368;2;0.2;3.9512
CA-2019-160129;23/11/2019;Saturday;First Class;LS-17200;Luke Schmidt;Sales;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003976;70.448;7;0.2;12.3284
CA-2017-157721;2/9/2017;Saturday;First Class;JM-16195;Justin MacKendrick;Email;United States;Watertown;New York;13601;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002116;70.71;1;0;4.9497
CA-2020-128629;10/7/2020;Friday;Second Class;BP-11155;Becky Pak;Email;United States;Columbus;Georgia;31907;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000771;18.84;3;0;7.9128
CA-2020-143434;18/11/2020;Wednesday;Standard Class;ME-17320;Maria Etezadi;Facebook;United States;Saginaw;Michigan;48601;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002597;19.76;4;0;8.2992
CA-2020-126242;19/11/2020;Thursday;Standard Class;MC-18100;Mick Crebagga;Email;United States;Los Angeles;California;90049;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002685;18.7;1;0;7.106
CA-2019-166443;4/11/2019;Monday;First Class;LH-17020;Lisa Hazard;Email;United States;San Francisco;California;94122;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004020;38.29;7;0;16.4647
CA-2020-169859;14/12/2020;Monday;Standard Class;MP-18175;Mike Pelletier;Facebook;United States;San Diego;California;92024;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004963;26.25;3;0;11.025
CA-2020-134915;12/11/2020;Thursday;First Class;EM-14140;Eugene Moren;Facebook;United States;Glendale;Arizona;85301;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000305;113.568;2;0.2;-5.6784
CA-2020-137428;16/12/2020;Wednesday;Second Class;AY-10555;Andy Yotov;Sales;United States;Oceanside;California;92054;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002445;18.96;2;0;7.584
CA-2017-162866;27/12/2017;Wednesday;Standard Class;Co-12640;Corey-Lock;Email;United States;Skokie;Illinois;60076;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001473;32.952;6;0.6;-19.7712
CA-2020-167941;6/11/2020;Friday;Second Class;JF-15565;Jill Fjeld;Email;United States;Fayetteville;North Carolina;28314;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004671;28.272;2;0.2;6.3612
CA-2018-139850;12/6/2018;Tuesday;Standard Class;GB-14575;Giulietta Baptist;Email;United States;Philadelphia;Pennsylvania;19134;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003623;43.296;2;0.2;4.3296
CA-2019-139269;25/5/2019;Saturday;Standard Class;JB-16045;Julia Barnett;Facebook;United States;Columbus;Georgia;31907;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000755;24.96;4;0;6.24
CA-2017-138317;21/6/2017;Wednesday;Standard Class;NW-18400;Natalie Webber;Email;United States;Philadelphia;Pennsylvania;19120;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10000550;3.984;1;0.2;0.6474
CA-2019-124772;5/12/2019;Thursday;First Class;JG-15160;James Galang;Email;United States;Murray;Kentucky;42071;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004748;191.82;3;0;74.8098
US-2019-160528;23/8/2019;Friday;Standard Class;MH-18115;Mick Hernandez;Facebook;United States;Pharr;Texas;78577;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004973;22.608;3;0.6;-10.1736
CA-2018-123568;8/11/2018;Thursday;Standard Class;SC-20095;Sanjit Chand;Email;United States;West Jordan;Utah;84084;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004090;66.69;3;0;22.0077
CA-2020-169054;22/4/2020;Wednesday;Standard Class;MO-17800;Meg O'Connel;Facebook;United States;Philadelphia;Pennsylvania;19140;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10001488;254.352;3;0.2;0
US-2018-123960;11/6/2018;Monday;Standard Class;BD-11605;Brian Dahlen;Email;United States;Monroe;Louisiana;71203;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004666;29.16;2;0;10.7892
US-2019-147991;5/5/2019;Sunday;Standard Class;ZD-21925;Zuschuss Donatelli;Email;United States;Chattanooga;Tennessee;37421;South;Toasted Muesli;With Fruit and Nuts;FUR-FU-10004270;16.72;5;0.2;3.344
US-2020-148054;6/10/2020;Tuesday;Standard Class;NZ-18565;Nick Zandusky;Facebook;United States;Meridian;Idaho;83642;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003247;41.96;2;0;2.9372
CA-2020-131492;19/10/2020;Monday;Second Class;HH-15010;Hilary Holden;Sales;United States;San Francisco;California;94110;West;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003878;30.56;2;0;10.3904
CA-2017-119375;17/11/2017;Friday;Standard Class;YC-21895;Yoseph Carroll;Sales;United States;Newark;Delaware;19711;East;Toasted Muesli;With Fruit and Nuts;FUR-FU-10002379;124.41;3;0;14.9292
CA-2017-143903;20/7/2017;Thursday;Standard Class;KM-16375;Katherine Murray;Facebook;United States;Dallas;Texas;75217;Central;Toasted Muesli;With Fruit and Nuts;FUR-FU-10003724;16.74;5;0.6;-14.229
